account_id,district_id,frequency,Account_type,new_date ,Card assign 
2573,4,Monthly issuance,Salary account,2020-07-16,Silver
593,48,Monthly issuance,Savings account,2020-07-16,Silver
869,16,Monthly issuance,NRI account,2020-07-15,Silver
2359,54,Monthly issuance,NRI account,2020-07-14,Silver
3726,54,Monthly issuance,Savings account,2020-07-14,Silver
584,31,Monthly issuance,NRI account,2020-07-14,Silver
392,1,Monthly issuance,NRI account,2020-07-14,Silver
3426,9,weekly issuance,Savings account,2020-07-13,Diamond
3204,61,Monthly issuance,Salary account,2020-07-13,Silver
2887,76,Monthly issuance,Salary account,2020-07-13,Silver
2468,4,Monthly issuance,Savings account,2020-07-13,Silver
3350,74,Monthly issuance,Savings account,2020-07-13,Silver
858,52,Monthly issuance,Savings account,2020-07-13,Silver
2821,54,Monthly issuance,Savings account,2020-07-12,Silver
2112,44,Monthly issuance,NRI account,2020-07-12,Silver
2506,22,issuance after a transaction,NRI account,2020-07-12,Gold
1078,1,Monthly issuance,NRI account,2020-07-12,Silver
1895,35,Monthly issuance,Salary account,2020-07-12,Silver
2961,9,Monthly issuance,Savings account,2020-07-12,Silver
690,10,Monthly issuance,Salary account,2020-07-11,Silver
2945,6,Monthly issuance,Savings account,2020-07-11,Silver
573,1,weekly issuance,NRI account,2020-07-11,Diamond
2131,70,Monthly issuance,Salary account,2020-07-11,Silver
2147,28,Monthly issuance,Salary account,2020-07-10,Silver
984,2,Monthly issuance,Salary account,2020-07-10,Silver
3848,20,Monthly issuance,Salary account,2020-07-10,Silver
2825,54,Monthly issuance,NRI account,2020-07-10,Silver
5602,19,issuance after a transaction,Salary account,2020-07-10,Gold
1094,35,Monthly issuance,NRI account,2020-07-10,Silver
413,18,Monthly issuance,NRI account,2020-07-09,Silver
3334,67,Monthly issuance,NRI account,2020-07-09,Silver
2625,48,weekly issuance,Salary account,2020-07-09,Diamond
7733,19,weekly issuance,NRI account,2020-07-08,Diamond
1758,21,Monthly issuance,NRI account,2020-07-08,Silver
9859,27,Monthly issuance,Salary account,2020-07-08,Silver
10711,36,Monthly issuance,Savings account,2020-07-08,Silver
725,70,Monthly issuance,Salary account,2020-07-08,Silver
1739,3,Monthly issuance,Savings account,2020-07-08,Silver
10202,70,Monthly issuance,Salary account,2020-07-08,Silver
506,67,Monthly issuance,NRI account,2020-07-08,Silver
955,59,Monthly issuance,Salary account,2020-07-08,Silver
932,20,Monthly issuance,Salary account,2020-07-08,Silver
1289,72,Monthly issuance,NRI account,2020-07-07,Silver
2445,52,Monthly issuance,NRI account,2020-07-07,Silver
2737,69,Monthly issuance,Salary account,2020-07-06,Silver
7101,54,Monthly issuance,NRI account,2020-07-06,Silver
313,73,Monthly issuance,Salary account,2020-07-06,Silver
2593,5,Monthly issuance,Savings account,2020-07-06,Silver
1232,48,Monthly issuance,Salary account,2020-07-06,Silver
2108,74,Monthly issuance,Salary account,2020-07-06,Silver
3694,70,Monthly issuance,Savings account,2020-07-06,Silver
1903,11,Monthly issuance,NRI account,2020-07-05,Silver
3153,2,Monthly issuance,Savings account,2020-07-05,Silver
265,19,Monthly issuance,NRI account,2020-07-05,Silver
2812,18,Monthly issuance,Salary account,2020-07-05,Silver
1609,41,Monthly issuance,NRI account,2020-07-05,Silver
2526,16,Monthly issuance,NRI account,2020-07-04,Silver
2604,68,Monthly issuance,NRI account,2020-07-04,Silver
5269,49,Monthly issuance,Savings account,2020-07-04,Silver
3563,1,Monthly issuance,NRI account,2020-07-04,Silver
3550,68,Monthly issuance,Salary account,2020-07-04,Silver
7033,75,Monthly issuance,Salary account,2020-07-03,Silver
88,31,Monthly issuance,Savings account,2020-07-03,Silver
1480,41,weekly issuance,Savings account,2020-07-03,Diamond
3089,12,weekly issuance,Savings account,2020-07-02,Diamond
7181,77,issuance after a transaction,NRI account,2020-07-02,Gold
1241,53,Monthly issuance,Savings account,2020-07-02,Silver
1004,70,Monthly issuance,Salary account,2020-07-02,Silver
2344,13,Monthly issuance,NRI account,2020-07-02,Silver
2530,74,Monthly issuance,Savings account,2020-07-02,Silver
170,59,Monthly issuance,Savings account,2020-07-02,Silver
2319,58,Monthly issuance,Savings account,2020-07-02,Silver
3864,33,Monthly issuance,Savings account,2020-07-01,Silver
1266,57,Monthly issuance,NRI account,2020-07-01,Silver
878,52,Monthly issuance,Savings account,2020-06-29,Silver
1007,1,Monthly issuance,Salary account,2020-06-28,Silver
4379,44,Monthly issuance,NRI account,2020-06-28,Silver
2950,62,Monthly issuance,Savings account,2020-06-28,Silver
3793,5,Monthly issuance,Salary account,2020-06-28,Silver
3588,33,Monthly issuance,NRI account,2020-06-28,Silver
3573,59,Monthly issuance,Salary account,2020-06-27,Silver
3149,57,Monthly issuance,Savings account,2020-06-27,Silver
1275,32,Monthly issuance,NRI account,2020-06-26,Silver
1087,55,Monthly issuance,Savings account,2020-06-26,Silver
1396,46,Monthly issuance,Savings account,2020-06-26,Silver
2295,57,Monthly issuance,NRI account,2020-06-25,Silver
9631,11,Monthly issuance,Salary account,2020-06-25,Silver
140,24,Monthly issuance,Salary account,2020-06-25,Silver
788,12,Monthly issuance,Savings account,2020-06-25,Silver
2040,75,Monthly issuance,Salary account,2020-06-25,Silver
1029,26,Monthly issuance,Savings account,2020-06-25,Silver
3318,62,Monthly issuance,NRI account,2020-06-25,Silver
2420,35,Monthly issuance,Salary account,2020-06-25,Silver
3432,1,Monthly issuance,Salary account,2020-06-25,Silver
6688,16,Monthly issuance,Salary account,2020-06-25,Silver
3899,22,Monthly issuance,NRI account,2020-06-25,Silver
962,64,Monthly issuance,Savings account,2020-06-24,Silver
2395,3,Monthly issuance,Savings account,2020-06-24,Silver
3227,1,Monthly issuance,Salary account,2020-06-24,Silver
3585,1,Monthly issuance,Salary account,2020-06-23,Silver
2706,47,Monthly issuance,Savings account,2020-06-23,Silver
2773,38,Monthly issuance,NRI account,2020-06-23,Silver
1781,10,Monthly issuance,Savings account,2020-06-23,Silver
1097,67,Monthly issuance,Salary account,2020-06-22,Silver
3206,38,Monthly issuance,Salary account,2020-06-22,Silver
3696,1,Monthly issuance,Salary account,2020-06-22,Silver
2387,70,Monthly issuance,Salary account,2020-06-22,Silver
10361,21,Monthly issuance,Savings account,2020-06-21,Silver
587,19,Monthly issuance,NRI account,2020-06-21,Silver
373,67,Monthly issuance,NRI account,2020-06-20,Silver
2977,28,Monthly issuance,Salary account,2020-06-20,Silver
488,25,Monthly issuance,Salary account,2020-06-20,Silver
3120,1,Monthly issuance,Savings account,2020-06-20,Silver
3801,1,Monthly issuance,NRI account,2020-06-20,Silver
72,1,weekly issuance,NRI account,2020-06-20,Diamond
3239,5,Monthly issuance,Savings account,2020-06-19,Silver
3485,53,Monthly issuance,Salary account,2020-06-19,Silver
567,15,Monthly issuance,Salary account,2020-06-19,Silver
3180,1,Monthly issuance,Salary account,2020-06-18,Silver
1271,17,Monthly issuance,Savings account,2020-06-18,Silver
2870,1,Monthly issuance,Savings account,2020-06-18,Silver
3645,36,Monthly issuance,Salary account,2020-06-18,Silver
1086,37,Monthly issuance,Salary account,2020-06-17,Silver
2602,46,Monthly issuance,NRI account,2020-06-17,Silver
4768,39,Monthly issuance,Salary account,2020-06-17,Silver
507,52,Monthly issuance,NRI account,2020-06-17,Silver
3647,77,Monthly issuance,Salary account,2020-06-17,Silver
1444,70,Monthly issuance,NRI account,2020-06-16,Silver
4447,62,Monthly issuance,Salary account,2020-06-16,Silver
3515,68,Monthly issuance,Savings account,2020-06-16,Silver
8158,48,weekly issuance,NRI account,2020-06-16,Diamond
848,31,Monthly issuance,Salary account,2020-06-16,Silver
3668,1,Monthly issuance,Savings account,2020-06-15,Silver
2400,40,Monthly issuance,NRI account,2020-06-15,Silver
3015,19,Monthly issuance,Savings account,2020-06-15,Silver
558,10,Monthly issuance,Salary account,2020-06-15,Silver
3114,1,Monthly issuance,Savings account,2020-06-15,Silver
4626,9,Monthly issuance,Salary account,2020-06-15,Silver
1869,1,Monthly issuance,Savings account,2020-06-14,Silver
2397,70,Monthly issuance,Salary account,2020-06-14,Silver
2603,9,Monthly issuance,Salary account,2020-06-14,Silver
3723,2,Monthly issuance,Savings account,2020-06-14,Silver
3957,33,weekly issuance,NRI account,2020-06-13,Diamond
3584,55,Monthly issuance,NRI account,2020-06-12,Silver
93,2,Monthly issuance,Savings account,2020-06-12,Silver
2104,48,Monthly issuance,Salary account,2020-06-12,Silver
2710,12,Monthly issuance,Savings account,2020-06-12,Silver
1058,47,Monthly issuance,Savings account,2020-06-11,Silver
1431,41,Monthly issuance,NRI account,2020-06-11,Silver
181,21,Monthly issuance,Savings account,2020-06-11,Silver
603,62,Monthly issuance,Savings account,2020-06-11,Silver
409,1,Monthly issuance,NRI account,2020-06-11,Silver
9510,1,Monthly issuance,Savings account,2020-06-09,Silver
7926,69,weekly issuance,Salary account,2020-06-09,Diamond
3591,1,issuance after a transaction,Savings account,2020-06-09,Gold
4585,27,Monthly issuance,Salary account,2020-06-08,Silver
171,46,Monthly issuance,Salary account,2020-06-08,Silver
3676,58,Monthly issuance,Savings account,2020-06-08,Silver
1082,2,Monthly issuance,Savings account,2020-06-08,Silver
6699,35,Monthly issuance,Savings account,2020-06-08,Silver
1219,1,Monthly issuance,NRI account,2020-06-08,Silver
4803,26,Monthly issuance,Savings account,2020-06-08,Silver
1528,50,Monthly issuance,Savings account,2020-06-08,Silver
375,68,Monthly issuance,NRI account,2020-06-07,Silver
1270,55,issuance after a transaction,Salary account,2020-06-07,Gold
9548,62,Monthly issuance,Savings account,2020-06-07,Silver
3522,16,Monthly issuance,NRI account,2020-06-07,Silver
669,35,Monthly issuance,Savings account,2020-06-07,Silver
732,38,Monthly issuance,Savings account,2020-06-07,Silver
3448,58,weekly issuance,Salary account,2020-06-06,Diamond
1913,48,Monthly issuance,NRI account,2020-06-06,Silver
958,72,Monthly issuance,Savings account,2020-06-06,Silver
3199,66,Monthly issuance,NRI account,2020-06-06,Silver
1954,72,Monthly issuance,NRI account,2020-06-05,Silver
1973,71,Monthly issuance,Savings account,2020-06-05,Silver
2190,41,weekly issuance,NRI account,2020-06-04,Diamond
3746,70,Monthly issuance,Savings account,2020-06-04,Silver
2982,19,Monthly issuance,Savings account,2020-06-04,Silver
9263,68,Monthly issuance,Salary account,2020-06-04,Silver
1405,53,Monthly issuance,Salary account,2020-06-04,Silver
1124,26,Monthly issuance,Savings account,2020-06-02,Silver
687,27,Monthly issuance,NRI account,2020-06-02,Silver
3590,57,Monthly issuance,Savings account,2020-06-02,Silver
3459,76,Monthly issuance,Salary account,2020-06-02,Silver
2389,40,Monthly issuance,Salary account,2020-06-02,Silver
2837,46,Monthly issuance,NRI account,2020-06-02,Silver
621,52,Monthly issuance,NRI account,2020-06-01,Silver
10445,72,Monthly issuance,Salary account,2020-05-29,Silver
268,3,Monthly issuance,Savings account,2020-05-29,Silver
3240,35,weekly issuance,Savings account,2020-05-29,Diamond
877,1,Monthly issuance,Savings account,2020-05-29,Silver
450,59,Monthly issuance,NRI account,2020-05-28,Silver
1646,1,weekly issuance,Salary account,2020-05-27,Diamond
612,1,Monthly issuance,Savings account,2020-05-27,Silver
4099,54,Monthly issuance,NRI account,2020-05-26,Silver
3055,15,Monthly issuance,Salary account,2020-05-26,Silver
1715,60,Monthly issuance,Savings account,2020-05-26,Silver
1905,34,Monthly issuance,Salary account,2020-05-25,Silver
7713,50,weekly issuance,Savings account,2020-05-25,Diamond
832,42,Monthly issuance,Salary account,2020-05-24,Silver
891,34,Monthly issuance,Salary account,2020-05-23,Silver
2888,19,Monthly issuance,Savings account,2020-05-23,Silver
1210,28,Monthly issuance,NRI account,2020-05-21,Silver
8972,70,Monthly issuance,NRI account,2020-05-21,Silver
3731,70,Monthly issuance,NRI account,2020-05-20,Silver
1323,43,Monthly issuance,NRI account,2020-05-20,Silver
580,75,Monthly issuance,Salary account,2020-05-20,Silver
2805,39,Monthly issuance,Salary account,2020-05-20,Silver
1399,45,Monthly issuance,Savings account,2020-05-20,Silver
1904,70,Monthly issuance,Savings account,2020-05-18,Silver
1040,19,Monthly issuance,Salary account,2020-05-18,Silver
776,66,Monthly issuance,Salary account,2020-05-18,Silver
3162,63,weekly issuance,NRI account,2020-05-18,Diamond
379,32,Monthly issuance,Salary account,2020-05-18,Silver
3495,54,Monthly issuance,Savings account,2020-05-17,Silver
76,52,Monthly issuance,NRI account,2020-05-16,Silver
1924,66,Monthly issuance,Salary account,2020-05-16,Silver
8772,1,Monthly issuance,Savings account,2020-05-16,Silver
2505,60,Monthly issuance,Salary account,2020-05-16,Silver
7542,54,Monthly issuance,Savings account,2020-05-16,Silver
1074,59,Monthly issuance,Savings account,2020-05-16,Silver
9199,72,Monthly issuance,Salary account,2020-05-15,Silver
2752,74,Monthly issuance,Salary account,2020-05-15,Silver
10694,73,weekly issuance,NRI account,2020-05-15,Diamond
3523,65,Monthly issuance,Salary account,2020-05-14,Silver
136,74,Monthly issuance,NRI account,2020-05-14,Silver
632,29,Monthly issuance,Savings account,2020-05-14,Silver
3769,3,Monthly issuance,NRI account,2020-05-14,Silver
2757,54,Monthly issuance,Savings account,2020-05-14,Silver
360,32,Monthly issuance,Savings account,2020-05-14,Silver
3434,32,Monthly issuance,Savings account,2020-05-13,Silver
2619,20,Monthly issuance,Salary account,2020-05-13,Silver
6158,67,Monthly issuance,Savings account,2020-05-13,Silver
1013,59,Monthly issuance,NRI account,2020-05-13,Silver
491,44,Monthly issuance,Salary account,2020-05-12,Silver
9513,59,Monthly issuance,Salary account,2020-05-12,Silver
684,49,Monthly issuance,Savings account,2020-05-12,Silver
3285,43,Monthly issuance,NRI account,2020-05-12,Silver
3248,77,Monthly issuance,Savings account,2020-05-11,Silver
51,67,Monthly issuance,Salary account,2020-05-11,Silver
132,40,issuance after a transaction,NRI account,2020-05-11,Gold
3512,46,Monthly issuance,NRI account,2020-05-11,Silver
6792,1,Monthly issuance,Savings account,2020-05-11,Silver
2035,53,Monthly issuance,Salary account,2020-05-10,Silver
3942,27,weekly issuance,Savings account,2020-05-10,Diamond
9494,21,Monthly issuance,NRI account,2020-05-10,Silver
913,59,Monthly issuance,NRI account,2020-05-10,Silver
1045,3,Monthly issuance,Savings account,2020-05-09,Silver
302,7,Monthly issuance,Salary account,2020-05-09,Silver
444,26,Monthly issuance,NRI account,2020-05-09,Silver
2346,27,Monthly issuance,NRI account,2020-05-08,Silver
3736,54,Monthly issuance,Salary account,2020-05-08,Silver
3887,62,Monthly issuance,Savings account,2020-05-08,Silver
1672,5,Monthly issuance,Savings account,2020-05-08,Silver
1752,68,Monthly issuance,Salary account,2020-05-08,Silver
1996,6,weekly issuance,Savings account,2020-05-08,Diamond
1244,68,Monthly issuance,Savings account,2020-05-08,Silver
1213,36,Monthly issuance,Savings account,2020-05-08,Silver
3928,24,Monthly issuance,NRI account,2020-05-08,Silver
1614,63,Monthly issuance,NRI account,2020-05-07,Silver
706,49,Monthly issuance,NRI account,2020-05-07,Silver
2232,1,Monthly issuance,Savings account,2020-05-07,Silver
2946,54,Monthly issuance,Savings account,2020-05-07,Silver
3648,61,Monthly issuance,NRI account,2020-05-06,Silver
2591,1,Monthly issuance,NRI account,2020-05-06,Silver
97,74,Monthly issuance,NRI account,2020-05-05,Silver
1328,8,Monthly issuance,Savings account,2020-05-04,Silver
4127,50,Monthly issuance,Savings account,2020-05-03,Silver
3791,1,weekly issuance,Salary account,2020-05-03,Diamond
3531,59,Monthly issuance,NRI account,2020-05-03,Silver
2994,77,Monthly issuance,NRI account,2020-05-03,Silver
2730,23,Monthly issuance,Salary account,2020-05-02,Silver
8896,28,issuance after a transaction,Salary account,2020-05-02,Gold
1716,46,Monthly issuance,Savings account,2020-05-02,Silver
986,74,Monthly issuance,Savings account,2020-05-02,Silver
1192,29,Monthly issuance,NRI account,2020-05-02,Silver
2116,70,Monthly issuance,NRI account,2020-05-02,Silver
1582,28,Monthly issuance,Savings account,2020-05-01,Silver
3027,62,Monthly issuance,Savings account,2020-04-29,Silver
4342,74,Monthly issuance,Salary account,2020-04-29,Silver
3664,1,Monthly issuance,Savings account,2020-04-28,Silver
3038,10,Monthly issuance,NRI account,2020-04-28,Silver
951,3,Monthly issuance,Savings account,2020-04-28,Silver
1529,1,Monthly issuance,Salary account,2020-04-28,Silver
3178,4,Monthly issuance,NRI account,2020-04-27,Silver
500,56,Monthly issuance,Savings account,2020-04-27,Silver
3451,52,Monthly issuance,Savings account,2020-04-27,Silver
1304,40,Monthly issuance,Savings account,2020-04-27,Silver
5395,47,Monthly issuance,Salary account,2020-04-26,Silver
780,3,Monthly issuance,NRI account,2020-04-26,Silver
